OrderID,CustomerID,Region,Category,ProductName,Quantity,UnitPrice,Revenue,OrderDate,BillingStatus,TicketOpenDate,TicketCloseDate,Month,DaysToClose,ClosedWithin7
ORD-1748,CUST-049,South,Spare Parts,Pump Seal,1,1453.49,1453.49,2024-10-30,Billed,2024-10-30,2024-11-07,2024-10,8,False
ORD-1749,CUST-100,North,Time & Materials,Remote Support,9,1931.66,17384.94,2024-08-18,Billed,2024-08-18,2024-08-19,2024-08,1,True
ORD-1750,CUST-087,North,Time & Materials,Inspection Visit,1,840.74,840.74,2024-04-18,Overdue,2024-04-18,2024-04-29,2024-04,11,False
ORD-1751,CUST-134,West,Service Contract,Enterprise Plan,10,504.32,5043.2,2024-02-06,Billed,2024-02-06,2024-02-18,2024-02,12,False
ORD-1752,CUST-037,West,Spare Parts,Valve Kit,10,139.31,1393.1,2024-12-25,Overdue,2024-12-25,2024-12-28,2024-12,3,True
ORD-1753,CUST-004,South,Spare Parts,Control Board,2,939.56,1879.12,2024-03-28,Overdue,2024-03-28,2024-03-30,2024-03,2,True
ORD-1754,CUST-028,North,Equipment,Display Panel,10,480.12,4801.2,2024-04-13,Pending,2024-04-13,2024-04-19,2024-04,6,True
ORD-1755,CUST-103,East,Spare Parts,Pump Seal,6,1681.03,10086.18,2024-04-19,Billed,2024-04-19,2024-04-29,2024-04,10,False
ORD-1756,CUST-045,East,Spare Parts,Filter Unit,5,325.41,1627.05,2024-07-31,Billed,2024-07-31,2024-08-12,2024-07,12,False
ORD-1757,CUST-095,South,Equipment,Sensor Unit,10,129.36,1293.6,2024-02-21,Overdue,2024-02-21,2024-03-02,2024-02,10,False
ORD-1758,CUST-097,South,Spare Parts,Valve Kit,2,62.38,124.76,2024-04-01,Billed,2024-04-01,2024-04-13,2024-04,12,False
ORD-1759,CUST-073,West,Equipment,Display Panel,3,452.01,1356.03,2024-11-23,Pending,2024-11-23,2024-12-02,2024-11,9,False
ORD-1760,CUST-116,West,Service Contract,Basic Plan,10,1398.76,13987.6,2024-11-01,Billed,2024-11-01,2024-11-13,2024-11,12,False
ORD-1761,CUST-128,North,Time & Materials,Remote Support,7,58.91,412.37,2024-04-30,Billed,2024-04-30,2024-05-02,2024-04,2,True
ORD-1762,CUST-136,North,Time & Materials,Inspection Visit,9,477.59,4298.31,2024-11-16,Overdue,2024-11-16,2024-11-20,2024-11,4,True
ORD-1763,CUST-071,North,Service Contract,Basic Plan,3,1386.23,4158.69,2024-08-30,Pending,2024-08-30,2024-09-02,2024-08,3,True
ORD-1764,CUST-041,North,Spare Parts,Control Board,5,458.7,2293.5,2024-05-08,Pending,2024-05-08,2024-05-18,2024-05,10,False
ORD-1765,CUST-117,North,Spare Parts,Filter Unit,9,392.98,3536.82,2024-01-15,Pending,2024-01-15,2024-01-24,2024-01,9,False
ORD-1766,CUST-030,North,Service Contract,Enterprise Plan,8,1205.78,9646.24,2024-06-15,Pending,2024-06-15,2024-06-19,2024-06,4,True
ORD-1767,CUST-084,South,Spare Parts,Control Board,4,241.23,964.92,2024-07-30,Billed,2024-07-30,2024-08-06,2024-07,7,True
ORD-1768,CUST-057,North,Equipment,Display Panel,8,155.96,1247.68,2024-08-11,Billed,2024-08-11,2024-08-15,2024-08,4,True
ORD-1769,CUST-117,South,Equipment,Motor Assembly,3,942.59,2827.77,2024-04-09,Overdue,2024-04-09,2024-04-15,2024-04,6,True
ORD-1770,CUST-070,South,Time & Materials,On-site Repair,1,1399.81,1399.81,2024-01-31,Pending,2024-01-31,2024-02-03,2024-01,3,True
ORD-1771,CUST-029,West,Equipment,Motor Assembly,3,1532.66,4597.98,2024-04-22,Pending,2024-04-22,2024-05-02,2024-04,10,False
ORD-1772,CUST-041,South,Service Contract,Basic Plan,7,1721.1,12047.7,2024-09-07,Billed,2024-09-07,2024-09-17,2024-09,10,False
ORD-1773,CUST-122,West,Time & Materials,On-site Repair,7,1485.55,10398.85,2024-05-06,Billed,2024-05-06,2024-05-12,2024-05,6,True
ORD-1774,CUST-112,South,Service Contract,Enterprise Plan,1,864.66,864.66,2024-01-23,Billed,2024-01-23,2024-01-31,2024-01,8,False
ORD-1775,CUST-130,North,Equipment,Display Panel,7,984.58,6892.06,2024-12-22,Billed,2024-12-22,2024-12-30,2024-12,8,False
ORD-1776,CUST-127,South,Spare Parts,Filter Unit,7,1902.37,13316.59,2024-03-08,Pending,2024-03-08,2024-03-13,2024-03,5,True
ORD-1777,CUST-062,North,Spare Parts,Valve Kit,5,365.52,1827.6,2024-08-23,Overdue,2024-08-23,2024-09-04,2024-08,12,False
ORD-1778,CUST-150,North,Equipment,Motor Assembly,3,1754.69,5264.07,2024-07-26,Billed,2024-07-26,2024-08-08,2024-07,13,False
ORD-1779,CUST-095,West,Spare Parts,Filter Unit,7,1792.2,12545.4,2024-06-19,Overdue,2024-06-19,2024-06-20,2024-06,1,True
ORD-1780,CUST-076,West,Time & Materials,Inspection Visit,10,1107.75,11077.5,2024-04-16,Overdue,2024-04-16,2024-04-18,2024-04,2,True
ORD-1781,CUST-086,North,Time & Materials,On-site Repair,2,796.76,1593.52,2024-08-26,Overdue,2024-08-26,2024-08-27,2024-08,1,True
ORD-1782,CUST-094,East,Service Contract,Enterprise Plan,9,1424.5,12820.5,2024-10-14,Overdue,2024-10-14,2024-10-27,2024-10,13,False
ORD-1783,CUST-053,South,Time & Materials,On-site Repair,9,271.44,2442.96,2024-09-01,Overdue,2024-09-01,2024-09-14,2024-09,13,False
ORD-1784,CUST-149,South,Service Contract,Premium Plan,6,1800.97,10805.82,2024-09-14,Overdue,2024-09-14,2024-09-21,2024-09,7,True
ORD-1785,CUST-071,North,Spare Parts,Control Board,6,932.2,5593.2,2024-09-13,Overdue,2024-09-13,2024-09-27,2024-09,14,False
ORD-1786,CUST-032,West,Time & Materials,Remote Support,10,767.88,7678.8,2024-12-10,Overdue,2024-12-10,2024-12-23,2024-12,13,False
ORD-1787,CUST-017,South,Equipment,Sensor Unit,2,811.83,1623.66,2024-04-01,Pending,2024-04-01,2024-04-03,2024-04,2,True
ORD-1788,CUST-028,South,Time & Materials,On-site Repair,3,1017.84,3053.52,2024-04-14,Overdue,2024-04-14,2024-04-25,2024-04,11,False
ORD-1789,CUST-006,East,Equipment,Display Panel,9,1866.86,16801.74,2024-08-30,Pending,2024-08-30,2024-09-06,2024-08,7,True
ORD-1790,CUST-114,North,Time & Materials,On-site Repair,2,92.97,185.94,2024-04-28,Overdue,2024-04-28,2024-05-09,2024-04,11,False
ORD-1791,CUST-086,West,Time & Materials,Inspection Visit,6,997.99,5987.94,2024-12-06,Overdue,2024-12-06,2024-12-15,2024-12,9,False
ORD-1792,CUST-141,West,Equipment,Motor Assembly,10,307.31,3073.1,2024-06-05,Billed,2024-06-05,2024-06-18,2024-06,13,False
ORD-1793,CUST-067,South,Equipment,Motor Assembly,5,1551.01,7755.05,2024-01-25,Billed,2024-01-25,2024-01-31,2024-01,6,True
ORD-1794,CUST-073,West,Service Contract,Enterprise Plan,3,1438.03,4314.09,2024-05-26,Billed,2024-05-26,2024-05-29,2024-05,3,True
ORD-1795,CUST-040,South,Service Contract,Basic Plan,1,1987.86,1987.86,2024-10-21,Billed,2024-10-21,2024-10-29,2024-10,8,False
ORD-1796,CUST-067,East,Service Contract,Basic Plan,9,1428.91,12860.19,2024-12-06,Pending,2024-12-06,2024-12-12,2024-12,6,True
ORD-1797,CUST-038,East,Equipment,Display Panel,3,1090.6,3271.8,2024-03-03,Billed,2024-03-03,2024-03-10,2024-03,7,True
ORD-1798,CUST-128,South,Equipment,Motor Assembly,3,58.37,175.11,2024-10-06,Overdue,2024-10-06,2024-10-12,2024-10,6,True
ORD-1799,CUST-076,West,Time & Materials,Inspection Visit,3,1609.17,4827.51,2024-08-14,Pending,2024-08-14,2024-08-26,2024-08,12,False
ORD-1800,CUST-029,West,Spare Parts,Pump Seal,9,277.91,2501.19,2024-01-13,Pending,2024-01-13,2024-01-23,2024-01,10,False
ORD-1801,CUST-057,West,Time & Materials,On-site Repair,6,157.32,943.92,2024-11-24,Billed,2024-11-24,2024-12-04,2024-11,10,False
ORD-1802,CUST-135,South,Time & Materials,On-site Repair,1,213.0,213.0,2024-08-16,Overdue,2024-08-16,2024-08-27,2024-08,11,False
ORD-1803,CUST-023,West,Service Contract,Premium Plan,6,1226.19,7357.14,2024-09-18,Billed,2024-09-18,2024-09-29,2024-09,11,False
ORD-1804,CUST-093,West,Service Contract,Enterprise Plan,7,770.78,5395.46,2024-07-09,Billed,2024-07-09,2024-07-14,2024-07,5,True
ORD-1805,CUST-089,East,Time & Materials,Remote Support,9,220.82,1987.38,2024-08-15,Overdue,2024-08-15,2024-08-22,2024-08,7,True
ORD-1806,CUST-114,East,Service Contract,Enterprise Plan,7,1470.78,10295.46,2024-07-31,Billed,2024-07-31,2024-08-14,2024-07,14,False
ORD-1807,CUST-023,South,Service Contract,Premium Plan,8,1977.35,15818.8,2024-09-25,Pending,2024-09-25,2024-09-27,2024-09,2,True
ORD-1808,CUST-097,North,Spare Parts,Valve Kit,5,858.3,4291.5,2024-10-11,Pending,2024-10-11,2024-10-23,2024-10,12,False
ORD-1809,CUST-146,South,Service Contract,Basic Plan,7,614.45,4301.15,2024-09-08,Billed,2024-09-08,2024-09-22,2024-09,14,False
ORD-1810,CUST-078,East,Equipment,Display Panel,8,487.81,3902.48,2024-01-02,Billed,2024-01-02,2024-01-07,2024-01,5,True
ORD-1811,CUST-077,West,Spare Parts,Control Board,7,399.78,2798.46,2024-12-18,Overdue,2024-12-18,2024-12-22,2024-12,4,True
ORD-1812,CUST-008,North,Time & Materials,Remote Support,2,1217.84,2435.68,2024-07-04,Overdue,2024-07-04,2024-07-12,2024-07,8,False
ORD-1813,CUST-145,West,Time & Materials,Inspection Visit,8,1949.8,15598.4,2024-03-02,Pending,2024-03-02,2024-03-11,2024-03,9,False
ORD-1814,CUST-148,North,Time & Materials,On-site Repair,10,164.1,1641.0,2024-06-12,Pending,2024-06-12,2024-06-24,2024-06,12,False
ORD-1815,CUST-035,East,Service Contract,Basic Plan,5,754.27,3771.35,2024-11-21,Pending,2024-11-21,2024-11-22,2024-11,1,True
ORD-1816,CUST-075,East,Spare Parts,Pump Seal,3,1541.14,4623.42,2024-11-02,Billed,2024-11-02,2024-11-11,2024-11,9,False
ORD-1817,CUST-083,East,Time & Materials,Remote Support,6,236.88,1421.28,2024-10-23,Pending,2024-10-23,2024-11-06,2024-10,14,False
ORD-1818,CUST-037,North,Service Contract,Enterprise Plan,5,777.38,3886.9,2024-09-05,Pending,2024-09-05,2024-09-11,2024-09,6,True
ORD-1819,CUST-042,North,Service Contract,Basic Plan,9,481.17,4330.53,2024-04-06,Overdue,2024-04-06,2024-04-16,2024-04,10,False
ORD-1820,CUST-135,North,Equipment,Motor Assembly,2,277.3,554.6,2024-03-08,Billed,2024-03-08,2024-03-16,2024-03,8,False
ORD-1821,CUST-090,East,Time & Materials,On-site Repair,8,1784.97,14279.76,2024-11-01,Overdue,2024-11-01,2024-11-14,2024-11,13,False
ORD-1822,CUST-088,South,Time & Materials,On-site Repair,2,483.6,967.2,2024-12-21,Billed,2024-12-21,2025-01-02,2024-12,12,False
ORD-1823,CUST-059,East,Service Contract,Basic Plan,3,1963.16,5889.48,2024-08-05,Overdue,2024-08-05,2024-08-18,2024-08,13,False
ORD-1824,CUST-029,North,Spare Parts,Valve Kit,7,132.91,930.37,2024-02-25,Billed,2024-02-25,2024-03-09,2024-02,13,False
ORD-1825,CUST-132,North,Equipment,Sensor Unit,5,134.4,672.0,2024-06-03,Overdue,2024-06-03,2024-06-04,2024-06,1,True
ORD-1826,CUST-025,North,Service Contract,Enterprise Plan,4,410.32,1641.28,2024-06-28,Billed,2024-06-28,2024-06-30,2024-06,2,True
ORD-1827,CUST-038,East,Time & Materials,Remote Support,3,1717.52,5152.56,2024-11-09,Billed,2024-11-09,2024-11-18,2024-11,9,False
ORD-1828,CUST-146,North,Spare Parts,Filter Unit,9,473.15,4258.35,2024-04-08,Pending,2024-04-08,2024-04-11,2024-04,3,True
ORD-1829,CUST-138,North,Spare Parts,Pump Seal,9,1710.03,15390.27,2024-08-31,Pending,2024-08-31,2024-09-12,2024-08,12,False
ORD-1830,CUST-048,West,Spare Parts,Pump Seal,6,1963.54,11781.24,2024-08-05,Billed,2024-08-05,2024-08-14,2024-08,9,False
ORD-1831,CUST-059,West,Spare Parts,Control Board,2,958.51,1917.02,2024-09-23,Billed,2024-09-23,2024-10-01,2024-09,8,False
ORD-1832,CUST-093,East,Spare Parts,Filter Unit,6,1012.74,6076.44,2024-07-16,Pending,2024-07-16,2024-07-24,2024-07,8,False
ORD-1833,CUST-080,West,Service Contract,Enterprise Plan,7,616.65,4316.55,2024-08-07,Billed,2024-08-07,2024-08-21,2024-08,14,False
ORD-1834,CUST-018,West,Time & Materials,On-site Repair,1,1997.51,1997.51,2024-09-08,Overdue,2024-09-08,2024-09-10,2024-09,2,True
ORD-1835,CUST-102,West,Spare Parts,Filter Unit,3,819.88,2459.64,2024-12-21,Overdue,2024-12-21,2024-12-23,2024-12,2,True
ORD-1836,CUST-044,North,Time & Materials,On-site Repair,6,440.51,2643.06,2024-07-25,Billed,2024-07-25,2024-07-29,2024-07,4,True
ORD-1837,CUST-109,West,Time & Materials,Inspection Visit,10,1207.62,12076.2,2024-11-25,Pending,2024-11-25,2024-12-01,2024-11,6,True
ORD-1838,CUST-122,West,Equipment,Display Panel,5,337.38,1686.9,2024-08-20,Billed,2024-08-20,2024-08-22,2024-08,2,True
ORD-1839,CUST-065,West,Equipment,Sensor Unit,3,107.96,323.88,2024-01-28,Billed,2024-01-28,2024-02-05,2024-01,8,False
ORD-1840,CUST-007,South,Equipment,Display Panel,6,347.84,2087.04,2024-11-14,Overdue,2024-11-14,2024-11-16,2024-11,2,True
ORD-1841,CUST-020,West,Equipment,Sensor Unit,5,1341.08,6705.4,2024-09-08,Overdue,2024-09-08,2024-09-13,2024-09,5,True
ORD-1842,CUST-139,East,Spare Parts,Filter Unit,7,1766.25,12363.75,2024-03-01,Pending,2024-03-01,2024-03-09,2024-03,8,False
ORD-1843,CUST-081,West,Equipment,Motor Assembly,1,114.08,114.08,2024-10-12,Overdue,2024-10-12,2024-10-26,2024-10,14,False
ORD-1844,CUST-078,South,Equipment,Motor Assembly,3,659.3,1977.9,2024-07-18,Pending,2024-07-18,2024-07-31,2024-07,13,False
ORD-1845,CUST-029,West,Equipment,Motor Assembly,9,1715.99,15443.91,2024-09-16,Billed,2024-09-16,2024-09-23,2024-09,7,True
ORD-1846,CUST-068,West,Equipment,Display Panel,6,1544.62,9267.72,2024-05-25,Pending,2024-05-25,2024-05-26,2024-05,1,True
ORD-1847,CUST-008,North,Service Contract,Premium Plan,6,1628.63,9771.78,2024-10-25,Billed,2024-10-25,2024-11-07,2024-10,13,False
ORD-1848,CUST-088,West,Spare Parts,Valve Kit,6,1984.29,11905.74,2024-07-29,Pending,2024-07-29,2024-07-30,2024-07,1,True
ORD-1849,CUST-063,South,Service Contract,Enterprise Plan,5,1205.44,6027.2,2024-12-18,Billed,2024-12-18,2025-01-01,2024-12,14,False
ORD-1850,CUST-079,North,Time & Materials,On-site Repair,1,1099.91,1099.91,2024-01-20,Pending,2024-01-20,2024-01-31,2024-01,11,False
ORD-1851,CUST-109,West,Time & Materials,On-site Repair,8,1196.58,9572.64,2024-06-11,Pending,2024-06-11,2024-06-21,2024-06,10,False
ORD-1852,CUST-100,East,Spare Parts,Valve Kit,2,1397.18,2794.36,2024-04-15,Pending,2024-04-15,2024-04-23,2024-04,8,False
ORD-1853,CUST-129,East,Service Contract,Enterprise Plan,5,758.5,3792.5,2024-08-11,Billed,2024-08-11,2024-08-19,2024-08,8,False
ORD-1854,CUST-020,South,Time & Materials,Remote Support,1,629.77,629.77,2024-10-20,Pending,2024-10-20,2024-11-02,2024-10,13,False
ORD-1855,CUST-058,North,Spare Parts,Control Board,5,181.18,905.9,2024-09-28,Pending,2024-09-28,2024-10-05,2024-09,7,True
ORD-1856,CUST-054,East,Spare Parts,Control Board,9,1618.05,14562.45,2024-08-09,Overdue,2024-08-09,2024-08-18,2024-08,9,False
ORD-1857,CUST-081,South,Equipment,Motor Assembly,5,1268.68,6343.4,2024-08-20,Overdue,2024-08-20,2024-09-02,2024-08,13,False
ORD-1858,CUST-141,South,Spare Parts,Pump Seal,10,1023.45,10234.5,2024-12-04,Overdue,2024-12-04,2024-12-12,2024-12,8,False
ORD-1859,CUST-069,West,Spare Parts,Pump Seal,6,951.85,5711.1,2024-05-03,Billed,2024-05-03,2024-05-15,2024-05,12,False
ORD-1860,CUST-077,West,Equipment,Motor Assembly,2,1286.16,2572.32,2024-07-30,Pending,2024-07-30,2024-08-13,2024-07,14,False
ORD-1861,CUST-074,South,Time & Materials,Inspection Visit,10,510.45,5104.5,2024-05-02,Billed,2024-05-02,2024-05-05,2024-05,3,True
ORD-1862,CUST-050,North,Service Contract,Premium Plan,8,996.5,7972.0,2024-08-11,Pending,2024-08-11,2024-08-22,2024-08,11,False
ORD-1863,CUST-010,South,Service Contract,Premium Plan,3,106.83,320.49,2024-05-22,Overdue,2024-05-22,2024-05-31,2024-05,9,False
ORD-1864,CUST-046,North,Equipment,Sensor Unit,1,1726.19,1726.19,2024-02-12,Pending,2024-02-12,2024-02-22,2024-02,10,False
ORD-1865,CUST-077,North,Equipment,Motor Assembly,2,823.95,1647.9,2024-03-12,Billed,2024-03-12,2024-03-14,2024-03,2,True
ORD-1866,CUST-147,North,Time & Materials,Remote Support,2,514.25,1028.5,2024-03-03,Pending,2024-03-03,2024-03-09,2024-03,6,True
ORD-1867,CUST-150,West,Service Contract,Premium Plan,4,331.34,1325.36,2024-03-30,Billed,2024-03-30,2024-04-04,2024-03,5,True
ORD-1868,CUST-113,West,Time & Materials,Inspection Visit,1,1006.2,1006.2,2024-07-10,Overdue,2024-07-10,2024-07-12,2024-07,2,True
ORD-1869,CUST-082,West,Equipment,Display Panel,4,1928.46,7713.84,2024-03-15,Pending,2024-03-15,2024-03-23,2024-03,8,False
ORD-1870,CUST-095,East,Spare Parts,Filter Unit,1,1396.83,1396.83,2024-12-09,Billed,2024-12-09,2024-12-14,2024-12,5,True
ORD-1871,CUST-142,West,Time & Materials,Inspection Visit,6,1811.16,10866.96,2024-12-16,Billed,2024-12-16,2024-12-25,2024-12,9,False
ORD-1872,CUST-061,West,Equipment,Sensor Unit,7,1858.64,13010.48,2024-05-10,Pending,2024-05-10,2024-05-12,2024-05,2,True
ORD-1873,CUST-061,East,Service Contract,Basic Plan,8,1281.14,10249.12,2024-11-25,Pending,2024-11-25,2024-12-08,2024-11,13,False
ORD-1874,CUST-009,East,Spare Parts,Valve Kit,8,1487.04,11896.32,2024-06-19,Overdue,2024-06-19,2024-06-26,2024-06,7,True
ORD-1875,CUST-026,South,Time & Materials,Inspection Visit,2,736.12,1472.24,2024-11-04,Overdue,2024-11-04,2024-11-18,2024-11,14,False
ORD-1876,CUST-141,East,Equipment,Display Panel,1,1535.85,1535.85,2024-11-24,Overdue,2024-11-24,2024-11-27,2024-11,3,True
ORD-1877,CUST-114,South,Spare Parts,Valve Kit,4,1275.18,5100.72,2024-06-09,Overdue,2024-06-09,2024-06-11,2024-06,2,True
ORD-1878,CUST-029,South,Service Contract,Enterprise Plan,3,1701.57,5104.71,2024-12-17,Pending,2024-12-17,2024-12-30,2024-12,13,False
ORD-1879,CUST-082,West,Equipment,Display Panel,3,558.33,1674.99,2024-12-17,Overdue,2024-12-17,2024-12-31,2024-12,14,False
ORD-1880,CUST-084,East,Service Contract,Basic Plan,7,766.82,5367.74,2024-07-20,Pending,2024-07-20,2024-08-03,2024-07,14,False
ORD-1881,CUST-147,South,Spare Parts,Filter Unit,9,1311.86,11806.74,2024-11-16,Billed,2024-11-16,2024-11-18,2024-11,2,True
ORD-1882,CUST-119,South,Time & Materials,Inspection Visit,3,147.08,441.24,2024-11-12,Pending,2024-11-12,2024-11-22,2024-11,10,False
ORD-1883,CUST-067,South,Spare Parts,Control Board,3,1897.12,5691.36,2024-03-01,Billed,2024-03-01,2024-03-13,2024-03,12,False
ORD-1884,CUST-135,West,Equipment,Display Panel,8,281.1,2248.8,2024-12-31,Billed,2024-12-31,2025-01-04,2024-12,4,True
ORD-1885,CUST-069,East,Equipment,Motor Assembly,3,891.05,2673.15,2024-04-15,Overdue,2024-04-15,2024-04-19,2024-04,4,True
ORD-1886,CUST-073,South,Equipment,Sensor Unit,7,1595.3,11167.1,2024-01-15,Pending,2024-01-15,2024-01-20,2024-01,5,True
ORD-1887,CUST-061,West,Service Contract,Premium Plan,10,1384.32,13843.2,2024-08-22,Billed,2024-08-22,2024-08-23,2024-08,1,True
ORD-1888,CUST-121,South,Time & Materials,Inspection Visit,7,1389.36,9725.52,2024-12-31,Pending,2024-12-31,2025-01-12,2024-12,12,False
ORD-1889,CUST-109,East,Spare Parts,Filter Unit,9,164.57,1481.13,2024-06-19,Billed,2024-06-19,2024-06-27,2024-06,8,False
ORD-1890,CUST-091,North,Spare Parts,Control Board,9,1258.33,11324.97,2024-06-03,Pending,2024-06-03,2024-06-14,2024-06,11,False
ORD-1891,CUST-095,South,Spare Parts,Pump Seal,5,381.24,1906.2,2024-09-09,Pending,2024-09-09,2024-09-17,2024-09,8,False
ORD-1892,CUST-034,North,Time & Materials,Inspection Visit,9,894.21,8047.89,2024-05-13,Billed,2024-05-13,2024-05-19,2024-05,6,True
ORD-1893,CUST-012,South,Equipment,Motor Assembly,6,1856.16,11136.96,2024-05-24,Pending,2024-05-24,2024-06-03,2024-05,10,False
ORD-1894,CUST-068,East,Equipment,Sensor Unit,6,1486.9,8921.4,2024-09-08,Billed,2024-09-08,2024-09-17,2024-09,9,False
ORD-1895,CUST-113,North,Service Contract,Basic Plan,1,498.23,498.23,2024-01-19,Pending,2024-01-19,2024-01-24,2024-01,5,True
ORD-1896,CUST-042,West,Equipment,Sensor Unit,8,129.54,1036.32,2024-07-01,Overdue,2024-07-01,2024-07-10,2024-07,9,False
ORD-1897,CUST-125,West,Equipment,Sensor Unit,3,291.13,873.39,2024-02-17,Billed,2024-02-17,2024-03-02,2024-02,14,False
ORD-1898,CUST-073,South,Service Contract,Enterprise Plan,9,1654.01,14886.09,2024-10-15,Overdue,2024-10-15,2024-10-25,2024-10,10,False
ORD-1899,CUST-055,North,Service Contract,Premium Plan,2,530.01,1060.02,2024-09-12,Overdue,2024-09-12,2024-09-14,2024-09,2,True
ORD-1900,CUST-085,North,Time & Materials,Inspection Visit,2,818.63,1637.26,2024-10-29,Billed,2024-10-29,2024-11-12,2024-10,14,False
ORD-1901,CUST-083,South,Spare Parts,Filter Unit,8,1669.86,13358.88,2024-12-03,Pending,2024-12-03,2024-12-11,2024-12,8,False
ORD-1902,CUST-069,North,Time & Materials,On-site Repair,10,1904.25,19042.5,2024-06-15,Overdue,2024-06-15,2024-06-27,2024-06,12,False
ORD-1903,CUST-146,South,Service Contract,Basic Plan,5,680.18,3400.9,2024-01-29,Overdue,2024-01-29,2024-01-31,2024-01,2,True
ORD-1904,CUST-141,West,Spare Parts,Valve Kit,5,397.12,1985.6,2024-07-23,Billed,2024-07-23,2024-07-24,2024-07,1,True
ORD-1905,CUST-054,South,Equipment,Motor Assembly,5,1311.98,6559.9,2024-11-30,Billed,2024-11-30,2024-12-02,2024-11,2,True
ORD-1906,CUST-077,West,Equipment,Display Panel,5,1812.28,9061.4,2024-11-04,Billed,2024-11-04,2024-11-10,2024-11,6,True
ORD-1907,CUST-025,East,Service Contract,Premium Plan,8,1776.56,14212.48,2024-08-31,Pending,2024-08-31,2024-09-10,2024-08,10,False
ORD-1908,CUST-109,North,Equipment,Motor Assembly,10,413.39,4133.9,2024-11-18,Pending,2024-11-18,2024-11-20,2024-11,2,True
ORD-1909,CUST-011,East,Equipment,Display Panel,4,1312.84,5251.36,2024-12-31,Billed,2024-12-31,2025-01-08,2024-12,8,False
ORD-1910,CUST-135,North,Time & Materials,Remote Support,7,204.41,1430.87,2024-09-01,Pending,2024-09-01,2024-09-04,2024-09,3,True
ORD-1911,CUST-033,East,Service Contract,Enterprise Plan,7,626.19,4383.33,2024-01-25,Overdue,2024-01-25,2024-01-27,2024-01,2,True
ORD-1912,CUST-012,North,Equipment,Motor Assembly,2,956.08,1912.16,2024-10-18,Pending,2024-10-18,2024-10-24,2024-10,6,True
ORD-1913,CUST-066,North,Spare Parts,Filter Unit,8,400.13,3201.04,2024-04-03,Pending,2024-04-03,2024-04-04,2024-04,1,True
ORD-1914,CUST-022,West,Time & Materials,Remote Support,10,1461.98,14619.8,2024-12-09,Pending,2024-12-09,2024-12-19,2024-12,10,False
ORD-1915,CUST-068,East,Service Contract,Basic Plan,3,202.53,607.59,2024-11-05,Pending,2024-11-05,2024-11-19,2024-11,14,False
ORD-1916,CUST-028,West,Spare Parts,Filter Unit,7,277.52,1942.64,2024-03-28,Overdue,2024-03-28,2024-04-05,2024-03,8,False
ORD-1917,CUST-118,West,Equipment,Motor Assembly,10,1635.61,16356.1,2024-11-11,Pending,2024-11-11,2024-11-23,2024-11,12,False
ORD-1918,CUST-102,East,Spare Parts,Pump Seal,3,77.06,231.18,2024-02-27,Billed,2024-02-27,2024-03-10,2024-02,12,False
ORD-1919,CUST-049,North,Service Contract,Premium Plan,3,1316.99,3950.97,2024-08-11,Overdue,2024-08-11,2024-08-25,2024-08,14,False
ORD-1920,CUST-138,South,Spare Parts,Control Board,8,338.92,2711.36,2024-08-04,Billed,2024-08-04,2024-08-06,2024-08,2,True
ORD-1921,CUST-043,South,Equipment,Motor Assembly,8,88.27,706.16,2024-08-18,Overdue,2024-08-18,2024-08-22,2024-08,4,True
ORD-1922,CUST-052,East,Equipment,Sensor Unit,6,65.35,392.1,2024-11-18,Overdue,2024-11-18,2024-11-25,2024-11,7,True
ORD-1923,CUST-107,West,Time & Materials,On-site Repair,8,829.38,6635.04,2024-09-19,Overdue,2024-09-19,2024-10-01,2024-09,12,False
ORD-1924,CUST-125,South,Spare Parts,Filter Unit,7,1173.99,8217.93,2024-10-10,Billed,2024-10-10,2024-10-15,2024-10,5,True
ORD-1925,CUST-107,West,Spare Parts,Valve Kit,10,1880.98,18809.8,2024-06-26,Pending,2024-06-26,2024-07-08,2024-06,12,False
ORD-1926,CUST-112,North,Service Contract,Premium Plan,4,965.02,3860.08,2024-08-12,Billed,2024-08-12,2024-08-21,2024-08,9,False
ORD-1927,CUST-057,East,Equipment,Sensor Unit,5,1459.84,7299.2,2024-07-18,Pending,2024-07-18,2024-08-01,2024-07,14,False
ORD-1928,CUST-093,West,Service Contract,Enterprise Plan,4,600.79,2403.16,2024-02-14,Overdue,2024-02-14,2024-02-22,2024-02,8,False
ORD-1929,CUST-034,South,Service Contract,Basic Plan,10,1009.76,10097.6,2024-07-31,Pending,2024-07-31,2024-08-05,2024-07,5,True
ORD-1930,CUST-061,South,Spare Parts,Filter Unit,6,1767.77,10606.62,2024-07-01,Overdue,2024-07-01,2024-07-04,2024-07,3,True
ORD-1931,CUST-045,North,Spare Parts,Control Board,7,272.24,1905.68,2024-04-26,Billed,2024-04-26,2024-05-05,2024-04,9,False
ORD-1932,CUST-058,West,Time & Materials,Remote Support,6,1550.28,9301.68,2024-10-12,Pending,2024-10-12,2024-10-15,2024-10,3,True
ORD-1933,CUST-132,North,Spare Parts,Valve Kit,8,1927.16,15417.28,2024-02-26,Billed,2024-02-26,2024-03-10,2024-02,13,False
ORD-1934,CUST-027,North,Spare Parts,Pump Seal,2,1748.2,3496.4,2024-07-04,Billed,2024-07-04,2024-07-16,2024-07,12,False
